Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2022_NHM_28534_94,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Daikhowa SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Daikhowa SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara,783101.0,2.0,"52,03,000",MIR NASIRUDDIN AHMED,"4,812,000",Rejected-Technical,31-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_PWBNH_27092_1,SE(B)/DIB/CS-06/22-23/743-A,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Tarajan TE NHK DIB Dist GrNo TG Addl-08,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Tarajan TE NHK DIB Dist GrNo TG Addl-08,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,21-Sep-2022 10:00 AM,23-Sep-2022 11:00 AM ,180.0,No ,No,Online,13-Oct-2022 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Tarajan TE Naharkatia Dibrugarh District,785675.0,2.0,"58,15,613",PANKAJ BAKATIAL,"6,094,762",Rejected-AOC,04-Oct-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2022_PWBNH_28411_1,SE(B)/DIB/CS-06/22-23/1170-B,117 Tea Garden schools and the development of their infrastructure Additional infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at Dibrugarh Dist and 23 Nos at Tinsukia Dist at Teenali TE NHK Dibrugarh Dist,117 Tea Garden schools and the development of their infrastructure Additional infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at Dibrugarh Dist and 23 Nos at Tinsukia Dist at Teenali TE NHK Dibrugarh Dist,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,23-Dec-2022 11:00 AM,30-Dec-2022 11:00 AM ,180.0,No ,No,Online,09-Jan-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Teenali TE NHK Dibrugarh Dist,522201.0,2.0,"58,15,613",M/S B.S. ENTERPRISE,,Rejected-Technical,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2022_PWBNH_28450_11,TECH II/256/2022/6 Dated Guwahati 21st Dec 2022,"TG_26 Construction of 100 (hundred) Model Secondary Schools in the Tea Garden Areas, Assam at i) Khowang T.E.","TG_26 Construction of 100 (hundred) Model Secondary Schools in the Tea Garden Areas, Assam at i) Khowang T.E.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,26-Dec-2022 06:00 PM,29-Dec-2022 11:00 AM ,180.0,No ,No,Online,27-Jan-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dibrugarh,786001.0,2.0,"2,88,24,127",BIPUL GOGOI,"29,970,000",Accepted-AOC,06-Oct-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2022_PWD_26485_12,CE/CW/06/2022-23/2(25Group),Jalukbari-2,Reconstruction of damaged portion of Pandu Port road and Joymati Nagar road under state priority under SOPD-G for the year 2022-23.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,28-Jul-2022 02:00 PM,NA ,180.0,No ,No,Online,10-Aug-2022 02:30 PM,Public Works Roads Department,Guwahati,781013.0,2.0,"5,11,76,000",SRI KAMAL DEY,"48,832,000",Rejected-AOC,04-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27897_152,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_152 Construction of road from (i) Dakhin Kopohua Road from (Ch. 0.00 m to 1070.00 m), (ii) Pandhowa gaon Road from Ch. 0.00 m to 1080.00 m including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for","MMPPNA_22_23_152 Construction of road from (i) Dakhin Kopohua Road from (Ch. 0.00 m to 1070.00 m), (ii) Pandhowa gaon Road from Ch. 0.00 m to 1080.00 m including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 05:55 PM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Duliajan,781003.0,2.0,"1,57,98,000",RIPAN BORAH,"14,832,200",Rejected-AOC,16-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27897_165,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_165 Construction of road from Singphura Road (from Ch. 0.00 m to 4000.00 m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Golaghat LAC","MMPPNA_22_23_165 Construction of road from Singphura Road (from Ch. 0.00 m to 4000.00 m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Golaghat LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 06:55 PM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"3,08,42,000",Mohinis Trade and Construction,"31,895,999",Not Admitted-Fee/PreQual/Technical,16-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27897_461,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_461 Construction of Road from (i) Bekajan to No.2 Gayanabari (L1.00 km, from Ch.330.00m to 1330.00m), (ii) Bagardia Shyamgaon Road(L1.26 km, from Ch.0.00m to 1260.00m) including routine maintenance for 4 (four) years under Mukhya Mantr","MMPPNA_22_23_461 Construction of Road from (i) Bekajan to No.2 Gayanabari (L1.00 km, from Ch.330.00m to 1330.00m), (ii) Bagardia Shyamgaon Road(L1.26 km, from Ch.0.00m to 1260.00m) including routine maintenance for 4 (four) years under Mukhya Mantr",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Dec-2022 09:55 AM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Titabor,781003.0,2.0,"1,81,63,000",ALAKESH PRIYAM SAIKIA,,Not Admitted-Fee/PreQual/Technical,,AOC,Public Works Roads Department
2022_PWD_27924_110,CE/CMRDP/MMPNA/2022/11,Maint/MMPPNA/191,"Maint/MMPPNA/191 Construction of road from Uttar Dimorupar to KakiRoad 1 from Ch 0.00m to Ch 2250.00m , Dohlapar Bazar to Beltola Bazar from Ch 0.00m to Ch 4420.00m)including Routine Maintenance for 4 year under MMMPNA for the year 2022-23",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 10:00 AM,12-Dec-2022 12:00 PM ,180.0,No ,No,Online,21-Dec-2022 02:00 PM,Public Works Roads Department,Lumding,781003.0,2.0,"4,61,48,000",MD SAPIOR RAHMAN,"41,835,500",Accepted-AOC,11-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27924_206,CE/CMRDP/MMPNA/2022/11,Maint/MMPPNA/119,"Maint/MMPPNA/119 Construction of road from Thepkai Korichala Tiniali (L.P. School to Korichala ) from Ch.0.00 m to 770.00 m,Joypur Bazar via Sonahara to Karaikhowa (Joypur Market to Sonahara) including 4 years of RM under MMPNA for the year 2022-23",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 06:00 PM,12-Dec-2022 12:00 PM ,180.0,No ,No,Online,21-Dec-2022 02:00 PM,Public Works Roads Department,Goalpara West,781003.0,2.0,"1,04,64,000",SAHAR ALI,"9,452,100",Rejected-Finance,09-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27924_207,CE/CMRDP/MMPNA/2022/11,Maint/MMPPNA/120,Maint/MMPPNA/120 Construction of road from Kaljani Taparvita via Abrarvita Balarvita (Kadotika to Abrarvita LP School) from Ch.0.00m to 1.389 m including 4 years of Routine Maintanance under Mukhya Mantri Pakipath Nirman Aachani for the year 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 06:00 PM,12-Dec-2022 12:00 PM ,180.0,No ,No,Online,21-Dec-2022 02:00 PM,Public Works Roads Department,Goalpara West,781003.0,2.0,"1,11,12,000",Hafizur Rahman,"10,037,400",Accepted-AOC,09-Oct-2023,AOC,Public Works Roads Department
2022_PWD_28062_30,CE/CMRDP/MMPNA/2022/15,"MMPNA/2022-23/116 Periodic Renewal of NH-715 to Jagiroad Kishore Club road, Bebejia Habi to Hariabori road Part 1,Ghuramarajan to Ghuramarajaan pam Road,1 No. Burgaon to Katahguri Road under Mukhya Mantrir Path Nabikaran Aachani under Jagiroad LAC","MMPNA/2022-23/116 Periodic Renewal of NH-715 to Jagiroad Kishore Club road,Bebejia Habi to Hariabori road Part 1,Ghuramarajan to Ghuramarajaan pam Road, 1 No. Burgaon to Katahguri Road under Mukhya Mantrir Path Nabikaran Aachani under Jagiroad LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-Dec-2022 12:00 PM,16-Dec-2022 12:00 PM ,180.0,No ,No,Online,27-Dec-2022 02:30 PM,Public Works Roads Department,Morigaon,781003.0,2.0,"1,13,49,000",BARUN AGARWALA,"11,348,770",Accepted-AOC,16-Oct-2023,AOC,Public Works Roads Department
2022_PWD_28319_3,CE/CMRDP/MMPNA/2022/20,"MMPNA/2022-23/251 Periodic Renewal of Mupa Naiding Village Approach Road, Nutan Kalachand to Purana Dihajing Village Approach Road Part 1 (Chandpur nagar to Natun kalachand) under Haflong LAC for the year 2022-23","MMPNA/2022-23/251 Periodic Renewal of Mupa Naiding Village Approach Road, Nutan Kalachand to Purana Dihajing Village Approach Road Part 1 (Chandpur nagar to Natun kalachand) under Haflong LAC for the year 2022-23",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Dec-2022 02:00 PM,26-Dec-2022 12:00 PM ,180.0,No ,No,Online,07-Jan-2023 11:30 AM,Public Works Roads Department,Dima Hassao,788819.0,2.0,"76,59,000",Mona Kemprai,"7,658,900",Accepted-AOC,16-Oct-2023,AOC,Public Works Roads Department
2022_PWD_28319_4,CE/CMRDP/MMPNA/2022/20,"MMPNA/2022-23/252 Periodic Renewal of 102 Km of NH 54(E) to Dilaithai Village Approach Road(Nutan Dilaithai to Nutan Dilaithai), 1st Km of Langting - Mitherdisa Road to Halalipur Shiv Mandir Part - II ( Hasin - I to Halalipur) under Haflong LAC","MMPNA/2022-23/252 Periodic Renewal of 102 Km of NH 54(E) to Dilaithai Village Approach Road(Nutan Dilaithai to Nutan Dilaithai), 1st Km of Langting - Mitherdisa Road to Halalipur Shiv Mandir Part - II ( Hasin - I to Halalipur) under Haflong LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-Dec-2022 02:00 PM,26-Dec-2022 12:00 PM ,180.0,No ,No,Online,07-Jan-2023 11:30 AM,Public Works Roads Department,Dima Hassao,788819.0,2.0,"36,97,000",Mona Kemprai,"3,696,990",Accepted-AOC,16-Oct-2023,AOC,Public Works Roads Department
2022_WPTBC_25980_1,"DW/NIT/77/2022-23/25-26, Dated, Guwahati, 7th of J",FIXATION OF RATE OF 2HP HAMMER MILL,FIXATION OF RATE OF 2HP HAMMER MILL,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 04:00 PM,21-Jun-2022 11:00 AM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,Trade Supply India,0,Accepted-AOC,12-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25981_1,"DW/NIT/77/2022-23/25-26, Dated, 7th June/2022",FIXATION OF RATE OF 3HP MINI RICE MILL,FIXATION OF RATE OF 3HP MINI RICE MILL,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 04:00 PM,21-Jun-2022 11:30 AM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,Trade Supply India,0.0,Rejected-Technical,13-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25983_1,"DW/NIT/77/2022-23/25-26, Dated 7th of June/2022",FIXATION OF RATE OF POWER OPERATED PADDY THRESHER CUM WINNOWER,FIXATION OF RATE OF POWER OPERATED PADDY THRESHER CUM WINNOWER,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 04:00 PM,21-Jun-2022 12:30 PM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,Trade Supply India,0,Accepted-AOC,12-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25984_1,"No. DW/NIT/77/2022-23/25-26,Dated 7th of June/2022",SUPPLY and INSTALLATION OF 2HP SOLAR PHOTOVOLTAIC WATER PUMPING SYSTEMS Surface,SUPPLY and INSTALLATION OF 2HP SOLAR PHOTOVOLTAIC WATER PUMPING SYSTEMS Surface,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 04:00 PM,21-Jun-2022 01:00 PM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,Trade Supply India,0.0,Rejected-Technical,13-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25985_1,"DW/NIT/77/2022-23/25-26, Dated, 7th of June/2022",FIXATION OF RATE OF POWER TILLER WITH TRAILER,FIXATION OF RATE OF POWER TILLER WITH TRAILER,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 04:00 PM,21-Jun-2022 01:30 PM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,Trade Supply India,0.0,Rejected-Technical,13-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25990_1,"No. DW/NIT/77/2022-23/25-26, Dtd. 7th of June/2022",FIXATION OF RATE OF 3HP PULVERISER 2-IN-1 DOUBLE CHAMBER,FIXATION OF RATE OF 3HP PULVERISER 2-IN-1 DOUBLE CHAMBER,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 05:00 PM,21-Jun-2022 01:30 PM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,M/s. Eureka Trade,0.0,Accepted-AOC,13-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25993_1,"DW/NIT/77/2022-23/25-26, Dated, 7th of June/2022",FIXATION OF RATE OF MIST BLOWER,FIXATION OF RATE OF MIST BLOWER,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,16-Jun-2022 06:00 PM,21-Jun-2022 02:30 PM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,S S ENTERPRISE,0,Accepted-AOC,12-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_25999_1,"DW/NIT/77/2022-23/25-26, Dated, 7th of June/2022",FIXATION OF RATE OF MULTI OPERATED FARM POWER TOOL,FIXATION OF RATE OF MULTI OPERATED FARM POWER TOOL,Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,17-Jun-2022 02:00 PM,21-Jun-2022 02:30 PM ,365.0,No ,No,Online,06-Jul-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,ALl Districts of Assam,781006.0,2.0,,M/S J.K ENGINEERING AND AGRO SERVICE,0.0,Accepted-AOC,12-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_26000_1,"DW/NIT/77/2022-23/25-26, Dated, 7th of June/2022","POWER WEEDER with Implement (PLOUGH, POTATO RIDGER, CAGE WHEEL, PUDDLING","POWER WEEDER with Implement (PLOUGH, POTATO RIDGER, CAGE WHEEL, PUDDLING",Goods,Open Tender,Item Rate,Farm Machinery and Equipments,No,No,NA ,17-Jun-2022 02:30 PM,21-Jun-2022 03:00 PM ,365.0,No ,No,Online,06-Jul-2022 02:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,All Districts of Assam,781006.0,2.0,,Trade and Allied Agencies,0.0,Accepted-AOC,13-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2022_WPTBC_27725_1,"DW/NIT/77/2022-23/25-26, Dated, 7th of June/2022",Fixation of rate of Cotton Yarn,Fixation of rate of Cotton Yarn,Goods,Open Tender,Item Rate,Supply of Materials,No,No,NA ,11-Nov-2022 04:00 PM,16-Nov-2022 12:00 PM ,365.0,No ,No,Online,02-Dec-2022 04:00 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,Assam,781006.0,2.0,,M/s. Eureka Trade,0.0,Rejected-Technical,13-Oct-2023,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2023_AAU_29347_2,AAU/DPK/2022-23/7051-54 DTD.15.02.2023,"DEVELOPMENT OF COLLEGE OF HORTICULTURE CAMPUS AT DHARMAPUR, NALBARI CONSTRUCTION OF BOUNDARY WALL AND BIO FENCING AT COH UNDER TG-EI","DEVELOPMENT OF COLLEGE OF HORTICULTURE CAMPUS AT DHARMAPUR, NALBARI CONSTRUCTION OF BOUNDARY WALL AND BIO FENCING AT COH UNDER TG-EI",Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,04-May-2023 12:00 PM,15-May-2023 11:00 AM ,90.0,No ,No,Online,19-Jun-2023 02:30 PM,Assam Agricultural University||Directorate of Physical Plants,"Dharmapur, Nalbari",781335.0,2.0,"4,68,66,943",Amitabh Choudhury,"42,180,249",Accepted-AOC,09-Oct-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AAU_29940_1,4(6/12)219/DPK/2022-23,"DEVELOPMENT OF ASSAM AGRICULTURAL UNIVERSITY CONSTRUCTION OF TWO NUMBERS LECTURE/EXAMINATION HALLS AT BISWANATH COLLEGE OF AGRICULTURE, BISWANATH CHARIALI","DEVELOPMENT OF ASSAM AGRICULTURAL UNIVERSITY CONSTRUCTION OF TWO NUMBERS LECTURE/EXAMINATION HALLS AT BISWANATH COLLEGE OF AGRICULTURE, BISWANATH CHARIALI",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,18-Mar-2023 10:00 AM,03-Apr-2023 11:00 AM ,90.0,No ,No,Online,10-Apr-2023 03:00 PM,Assam Agricultural University||Directorate of Physical Plants,Biswanath Chariali,784176.0,2.0,"79,21,207",Dhrubajyoti Deka,"7,129,086",Not Admitted-Fee/PreQual/Technical,09-Oct-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AAU_31110_1,AAU/DPK/2023-24/1396-99 Dtd.03.06.2023,"DEVELOPMENT OF ASSAM AGRICULTURAL UNIVERSITY , CONSTRUCTION OF LIBRARY AT FIRST FLOOR OF WET LABORATORY, AT COLLEGE OF FISHERY , RAHA","DEVELOPMENT OF ASSAM AGRICULTURAL UNIVERSITY , CONSTRUCTION OF LIBRARY AT FIRST FLOOR OF WET LABORATORY, AT COLLEGE OF FISHERY , RAHA",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Jun-2023 04:00 PM,21-Jun-2023 11:00 AM ,90.0,No ,No,Online,28-Jun-2023 03:00 PM,Assam Agricultural University||Directorate of Physical Plants,"CoF,AAU,Raha",782103.0,2.0,"99,15,501",SAROJINI REAL CON PVT LTD,"8,923,950.9",Not Admitted-Fee/PreQual/Technical,09-Oct-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AAU_31235_1,AAU/DPK/2023-24/1460-63 Dtd.12.03.2023,"CONSTRUCTION OF ADMINISTRATIVE BUILDING AT KVK,AAU,DARRANG",CIVIL WORKS INCLUDING WATER SUPPLY AND ELECTRICAL WORKS,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Jun-2023 05:30 PM,30-Jun-2023 11:00 AM ,90.0,No ,No,Online,06-Jul-2023 03:00 PM,Assam Agricultural University||Directorate of Physical Plants,"KVK,DARRANG,MANGALDOI",784125.0,2.0,"1,68,25,191",APCON GROUP,"15,142,671.9",Accepted-AOC,09-Oct-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_ACCF_31249_1,ACCF/Pest/2023-24/65,ACCF/Pest/2023-24/65,Pest control services,Services,Open Tender,Empanelment,Housekeeping/ Cleaning,No,No,NA ,16-Jun-2023 06:00 PM,23-Jun-2023 02:30 PM ,180.0,No ,No,Online,10-Jul-2023 04:00 PM,ASSAM CANCER CARE FOUNDATION,Across Assam,781022.0,2.0,,LEGEND SANICURE PVT. LTD.,"5,536,560",Accepted-AOC,01-Nov-2023,AOC,ASSAM CANCER CARE FOUNDATION
